row_key,site,product_slug,name,price,brand,category,url,scraped_at,scraped_date,scraped_hour,day_of_week
iris#iris_laptop_apple_macbook_air_m4_13_pouces_1a21be_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_apple_macbook_air_m4_13_pouces_1a21be_2026-05-04_00-18-39_,Apple MacBook Air M4 13 pouces (MC6T4),15199,APPLE,laptop,https://www.iris.ma/26838-apple-macbook-air-m4-13-pouces-2025-bleu-ciel-16go-256-go-mc6t4fn-a.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_apple_macbook_air_m4_13_pouces_1a21be_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_apple_macbook_air_m4_13_pouces_1a21be_2026-05-04_00-18-42_,Apple MacBook Air M4 13 pouces (MC6T4),15199,APPLE,laptop,https://www.iris.ma/26838-apple-macbook-air-m4-13-pouces-2025-bleu-ciel-16go-256-go-mc6t4fn-a.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_epson_co_w01_vid_oprojecteur_w_0169a4_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_epson_co_w01_vid_oprojecteur_w_0169a4_2026-05-04_00-18-39_,EPSON CO-W01 Vidéoprojecteur WXGA (V11HA86040),4269,EPSON,laptop,https://www.iris.ma/14599-epson-co-w01-videoprojecteur-wxga-v11ha86040.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_epson_co_w01_vid_oprojecteur_w_0169a4_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_epson_co_w01_vid_oprojecteur_w_0169a4_2026-05-04_00-18-42_,EPSON CO-W01 Vidéoprojecteur WXGA (V11HA86040),4269,EPSON,laptop,https://www.iris.ma/14599-epson-co-w01-videoprojecteur-wxga-v11ha86040.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_epson_eh_tw850___projecteur_fu_6d4c42_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_epson_eh_tw850___projecteur_fu_6d4c42_2026-05-04_00-18-42_,Epson EH-TW850 – Projecteur Full HD haute performance...,7279,EPSON,laptop,https://www.iris.ma/40889-epson-eh-tw850-projecteur-full-hd-haute-performance-v11hb61042.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_epson_eh_tw850___projecteur_fu_6d4c42_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_epson_eh_tw850___projecteur_fu_6d4c42_2026-05-04_00-18-39_,Epson EH-TW850 – Projecteur Full HD haute performance...,7279,EPSON,laptop,https://www.iris.ma/40889-epson-eh-tw850-projecteur-full-hd-haute-performance-v11hb61042.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_imprimante_epson_ecotank_l3250_imprimante_4d46ac_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_imprimante_epson_ecotank_l3250_imprimante_4d46ac_2026-05-04_00-18-39_,Epson EcoTank L3250 Imprimante multifonction à réservoirs...,1769,EPSON,imprimante,https://www.iris.ma/13770-epson-ecotank-l3250-imprimante-multifonction-a-reservoirs-rechargeables-c11cj67408.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_imprimante_epson_ecotank_l3250_imprimante_4d46ac_2026-05-04_00-18-41_#2026-05-04T00-18-41Z,iris,iris_imprimante_epson_ecotank_l3250_imprimante_4d46ac_2026-05-04_00-18-41_,Epson EcoTank L3250 Imprimante multifonction à réservoirs...,1769,EPSON,imprimante,https://www.iris.ma/13770-epson-ecotank-l3250-imprimante-multifonction-a-reservoirs-rechargeables-c11cj67408.html,2026-05-04 00:18:41.000000 UTC,2026-05-04,0,2
iris#iris_imprimante_epson_ecotank_l6490_imprimante_114ae4_2026-05-04_00-18-41_#2026-05-04T00-18-41Z,iris,iris_imprimante_epson_ecotank_l6490_imprimante_114ae4_2026-05-04_00-18-41_,Epson EcoTank L6490 Imprimante multifonction à réservoirs...,4690,EPSON,imprimante,https://www.iris.ma/13989-epson-ecotank-l6490-imprimante-multifonction-a-reservoirs-rechargeables-c11cj88404.html,2026-05-04 00:18:41.000000 UTC,2026-05-04,0,2
iris#iris_imprimante_epson_ecotank_l6490_imprimante_114ae4_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_imprimante_epson_ecotank_l6490_imprimante_114ae4_2026-05-04_00-18-39_,Epson EcoTank L6490 Imprimante multifonction à réservoirs...,4690,EPSON,imprimante,https://www.iris.ma/13989-epson-ecotank-l6490-imprimante-multifonction-a-reservoirs-rechargeables-c11cj88404.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_logiciel_kaspersky_plus___quivalent___i_8282ac_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_logiciel_kaspersky_plus___quivalent___i_8282ac_2026-05-04_00-18-39_,Kaspersky Plus (équivalent à Internet Security) - 1 Poste...,122,KASPERSKY,logiciel,https://www.iris.ma/15260-kaspersky-plus-1-poste-1-an-kl10428bafs-ffpmag.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_logiciel_kaspersky_plus___quivalent___i_8282ac_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_logiciel_kaspersky_plus___quivalent___i_8282ac_2026-05-04_00-18-42_,Kaspersky Plus (équivalent à Internet Security) - 1 Poste...,122,KASPERSKY,logiciel,https://www.iris.ma/15260-kaspersky-plus-1-poste-1-an-kl10428bafs-ffpmag.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_logiciel_microsoft_365_famille_fran_ais_5926d1_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_logiciel_microsoft_365_famille_fran_ais_5926d1_2026-05-04_00-18-39_,Microsoft 365 Famille Français - abonnement 12 mois pour...,972,MICROSOFT,logiciel,https://www.iris.ma/39247-microsoft-office-365-famille-francais-1-an-6gq-01574.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_logiciel_microsoft_365_famille_fran_ais_5926d1_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_logiciel_microsoft_365_famille_fran_ais_5926d1_2026-05-04_00-18-42_,Microsoft 365 Famille Français - abonnement 12 mois pour...,972,MICROSOFT,logiciel,https://www.iris.ma/39247-microsoft-office-365-famille-francais-1-an-6gq-01574.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_accessoire_tech_onduleur_line_interactive_eato_a7800b_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_accessoire_tech_onduleur_line_interactive_eato_a7800b_2026-05-04_00-18-42_,Onduleur Line-interactive Eaton 5E Gen2 5E700UF USB Gen2...,890,EATON,accessoire_tech,https://www.iris.ma/21028-onduleur-line-interactive-eaton-5e-700-usb-gen2-360-w-700-va-2-prises-fr-5e700uf.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_accessoire_tech_onduleur_line_interactive_eato_a7800b_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_accessoire_tech_onduleur_line_interactive_eato_a7800b_2026-05-04_00-18-39_,Onduleur Line-interactive Eaton 5E Gen2 5E700UF USB Gen2...,890,EATON,accessoire_tech,https://www.iris.ma/21028-onduleur-line-interactive-eaton-5e-700-usb-gen2-360-w-700-va-2-prises-fr-5e700uf.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_accessoire_tech_onduleur_line_interactive_eato_050311_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_accessoire_tech_onduleur_line_interactive_eato_050311_2026-05-04_00-18-39_,Onduleur Line-interactive Eaton Ellipse PRO ELP1600FR -...,3995,EATON,accessoire_tech,https://www.iris.ma/4400-onduleur-line-interactive-eaton-ellipse-pro-1600-fr-1600-va-elp1600fr.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_accessoire_tech_onduleur_line_interactive_eato_050311_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_accessoire_tech_onduleur_line_interactive_eato_050311_2026-05-04_00-18-42_,Onduleur Line-interactive Eaton Ellipse PRO ELP1600FR -...,3995,EATON,accessoire_tech,https://www.iris.ma/4400-onduleur-line-interactive-eaton-ellipse-pro-1600-fr-1600-va-elp1600fr.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_00-18-42_,Ordinateur Portable Acer aspire Go 15 (NX.J46EF.00J),5599,ACER,laptop,https://www.iris.ma/46936-ordinateur-portable-acer-aspire-go-15-nxj46ef00j.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_00-18-39_,Ordinateur Portable Acer aspire Go 15 (NX.J46EF.00J),5599,ACER,laptop,https://www.iris.ma/46936-ordinateur-portable-acer-aspire-go-15-nxj46ef00j.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_00-18-39_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.009),6699,ACER,laptop,https://www.iris.ma/46940-ordinateur-portable-acer-aspire-go-15-nxj4gef009.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_00-18-42_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.009),6699,ACER,laptop,https://www.iris.ma/46940-ordinateur-portable-acer-aspire-go-15-nxj4gef009.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_00-18-39_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BU6V2EA),12099,HP,laptop,https://www.iris.ma/46491-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bu6v2ea.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_00-18-42_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BU6V2EA),12099,HP,laptop,https://www.iris.ma/46491-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bu6v2ea.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_00-18-39_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0015nia (C0YP4EA),11499,HP,laptop,https://www.iris.ma/46976-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0015nia-c0yp4ea.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_00-18-42_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0015nia (C0YP4EA),11499,HP,laptop,https://www.iris.ma/46976-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0015nia-c0yp4ea.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_convertibl_c2aa16_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_convertibl_c2aa16_2026-05-04_00-18-39_,Ordinateur Portable Convertible 2-en-1 Lenovo IdeaPad 5 14IRH9 (83KX004LFE),11399,LENOVO,laptop,https://www.iris.ma/25281-ordinateur-portable-convertible-2-en-1-lenovo-ideapad-5-14irh9-83kx004lfe.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_convertibl_c2aa16_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_convertibl_c2aa16_2026-05-04_00-18-42_,Ordinateur Portable Convertible 2-en-1 Lenovo IdeaPad 5 14IRH9 (83KX004LFE),11399,LENOVO,laptop,https://www.iris.ma/25281-ordinateur-portable-convertible-2-en-1-lenovo-ideapad-5-14irh9-83kx004lfe.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_dell_pro_1_10c257_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_dell_pro_1_10c257_2026-05-04_00-18-39_,Ordinateur Portable Dell Pro 14 Plus PB14250 (DP14P-U7V-W),24699,DELL,laptop,https://www.iris.ma/47427-ordinateur-portable-dell-pro-14-plus-pb14250-dp14p-u7v-w.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_dell_pro_1_10c257_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_dell_pro_1_10c257_2026-05-04_00-18-42_,Ordinateur Portable Dell Pro 14 Plus PB14250 (DP14P-U7V-W),24699,DELL,laptop,https://www.iris.ma/47427-ordinateur-portable-dell-pro-14-plus-pb14250-dp14p-u7v-w.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_ide_6df69a_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_lenovo_ide_6df69a_2026-05-04_00-18-39_,Ordinateur Portable Lenovo IdeaPad Slim 3 15ABR8 (82XM00WGFE),7799,LENOVO,laptop,https://www.iris.ma/37192-ordinateur-portable-lenovo-ideapad-slim-3-15abr8-82xm00wgfe.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_ide_6df69a_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_lenovo_ide_6df69a_2026-05-04_00-18-42_,Ordinateur Portable Lenovo IdeaPad Slim 3 15ABR8 (82XM00WGFE),7799,LENOVO,laptop,https://www.iris.ma/37192-ordinateur-portable-lenovo-ideapad-slim-3-15abr8-82xm00wgfe.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_ide_6919e8_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_lenovo_ide_6919e8_2026-05-04_00-18-39_,Ordinateur Portable Lenovo IdeaPad Slim 3 15IRH10 (83K100FDFE),7899,LENOVO,laptop,https://www.iris.ma/37196-ordinateur-portable-lenovo-ideapad-slim-3-15irh10-83k100fdfe.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_ide_6919e8_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_lenovo_ide_6919e8_2026-05-04_00-18-42_,Ordinateur Portable Lenovo IdeaPad Slim 3 15IRH10 (83K100FDFE),7899,LENOVO,laptop,https://www.iris.ma/37196-ordinateur-portable-lenovo-ideapad-slim-3-15irh10-83k100fdfe.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_ide_5d0121_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_lenovo_ide_5d0121_2026-05-04_00-18-39_,Ordinateur Portable Lenovo IdeaPad Slim 3 15IRH10...,7899,LENOVO,laptop,https://www.iris.ma/37196-ordinateur-portable-lenovo-ideapad-slim-3-15irh10-83k100fdfe.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_ide_5d0121_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_lenovo_ide_5d0121_2026-05-04_00-18-42_,Ordinateur Portable Lenovo IdeaPad Slim 3 15IRH10...,7899,LENOVO,laptop,https://www.iris.ma/37196-ordinateur-portable-lenovo-ideapad-slim-3-15irh10-83k100fdfe.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_thi_38aa92_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_lenovo_thi_38aa92_2026-05-04_00-18-42_,Ordinateur Portable Lenovo ThinkBook 14 G8 IAL (21SJ000QTP),11399,LENOVO,laptop,https://www.iris.ma/46306-ordinateur-portable-lenovo-thinkbook-14-g8-ial-21sj000qtp.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_thi_38aa92_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_lenovo_thi_38aa92_2026-05-04_00-18-39_,Ordinateur Portable Lenovo ThinkBook 14 G8 IAL (21SJ000QTP),11399,LENOVO,laptop,https://www.iris.ma/46306-ordinateur-portable-lenovo-thinkbook-14-g8-ial-21sj000qtp.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_thi_f76cf0_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_lenovo_thi_f76cf0_2026-05-04_00-18-42_,Ordinateur Portable Lenovo ThinkPad L14 Gen 6 (21S60012FE),18899,LENOVO,laptop,https://www.iris.ma/47647-ordinateur-portable-lenovo-thinkpad-l14-gen-6-21s60012fe.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_thi_f76cf0_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_lenovo_thi_f76cf0_2026-05-04_00-18-39_,Ordinateur Portable Lenovo ThinkPad L14 Gen 6 (21S60012FE),18899,LENOVO,laptop,https://www.iris.ma/47647-ordinateur-portable-lenovo-thinkpad-l14-gen-6-21s60012fe.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_thi_3796a8_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_lenovo_thi_3796a8_2026-05-04_00-18-39_,Ordinateur Portable Lenovo ThinkPad X9-15 Gen 1 (21Q6001FFE),26199,LENOVO,laptop,https://www.iris.ma/36551-ordinateur-portable-lenovothinkpad-x9-15-gen-1-21q6001ffe.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_lenovo_thi_3796a8_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_lenovo_thi_3796a8_2026-05-04_00-18-42_,Ordinateur Portable Lenovo ThinkPad X9-15 Gen 1 (21Q6001FFE),26199,LENOVO,laptop,https://www.iris.ma/36551-ordinateur-portable-lenovothinkpad-x9-15-gen-1-21q6001ffe.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_pc_fixe_ordinateur_tout_en_un_lenovo_t_99eb32_2026-05-04_00-18-41_#2026-05-04T00-18-41Z,iris,iris_pc_fixe_ordinateur_tout_en_un_lenovo_t_99eb32_2026-05-04_00-18-41_,Ordinateur Tout-en-un Lenovo ThinkCentre neo 50a 24 Gen 5...,9199,LENOVO,pc_fixe,https://www.iris.ma/21967-ordinateur-tout-en-un-lenovo-thinkcentre-neo-50a-24-gen-5-12sc000yfm.html,2026-05-04 00:18:41.000000 UTC,2026-05-04,0,2
iris#iris_pc_fixe_ordinateur_tout_en_un_lenovo_t_99eb32_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_pc_fixe_ordinateur_tout_en_un_lenovo_t_99eb32_2026-05-04_00-18-42_,Ordinateur Tout-en-un Lenovo ThinkCentre neo 50a 24 Gen 5...,15899,LENOVO,pc_fixe,https://www.iris.ma/46974-ordinateur-tout-en-un-lenovo-thinkcentre-neo-50a-24-gen-5-12sc000kfm.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_pc_fixe_ordinateur_tout_en_un_lenovo_t_99eb32_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_pc_fixe_ordinateur_tout_en_un_lenovo_t_99eb32_2026-05-04_00-18-39_,Ordinateur Tout-en-un Lenovo ThinkCentre neo 50a 24 Gen 5...,15899,LENOVO,pc_fixe,https://www.iris.ma/46974-ordinateur-tout-en-un-lenovo-thinkcentre-neo-50a-24-gen-5-12sc000kfm.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_exper_0de2a6_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_exper_0de2a6_2026-05-04_00-18-39_,Ordinateur portable Asus ExpertBook B5 (B5605CCA-MB0277X),14699,ASUS,laptop,https://www.iris.ma/47436-ordinateur-portable-asus-expertbook-b5-b5605cca-mb0277x.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_exper_0de2a6_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_asus_exper_0de2a6_2026-05-04_00-18-42_,Ordinateur portable Asus ExpertBook B5 (B5605CCA-MB0277X),14699,ASUS,laptop,https://www.iris.ma/47436-ordinateur-portable-asus-expertbook-b5-b5605cca-mb0277x.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_exper_0006ab_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_exper_0006ab_2026-05-04_00-18-39_,Ordinateur portable Asus ExpertBook P1 (P1503CVA-S71473),6399,ASUS,laptop,https://www.iris.ma/46411-ordinateur-portable-asus-expertbook-p1-p1503cva-s71473.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_exper_0006ab_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_asus_exper_0006ab_2026-05-04_00-18-42_,Ordinateur portable Asus ExpertBook P1 (P1503CVA-S71473),6399,ASUS,laptop,https://www.iris.ma/46411-ordinateur-portable-asus-expertbook-p1-p1503cva-s71473.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_exper_7fd419_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_asus_exper_7fd419_2026-05-04_00-18-42_,Ordinateur portable Asus ExpertBook P5 (P5405CSA-NZ0410),12199,ASUS,laptop,https://www.iris.ma/25241-ordinateur-portable-asus-expertbook-p5-p5405csa-nz0410.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_exper_7fd419_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_exper_7fd419_2026-05-04_00-18-39_,Ordinateur portable Asus ExpertBook P5 (P5405CSA-NZ0410),12199,ASUS,laptop,https://www.iris.ma/25241-ordinateur-portable-asus-expertbook-p5-p5405csa-nz0410.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_proar_462da0_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_proar_462da0_2026-05-04_00-18-39_,Ordinateur portable Asus ProArt...,31999,ASUS,laptop,https://www.iris.ma/48384-ordinateur-portable-asus-proart-p16-h7606wm-sr127w.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_proar_462da0_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_asus_proar_462da0_2026-05-04_00-18-42_,Ordinateur portable Asus ProArt...,31999,ASUS,laptop,https://www.iris.ma/48384-ordinateur-portable-asus-proart-p16-h7606wm-sr127w.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_vivob_5a3b85_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_vivob_5a3b85_2026-05-04_00-18-39_,Ordinateur portable Asus Vivobook 15 (X1502VA-BQ524W),9299,ASUS,laptop,https://www.iris.ma/47331-ordinateur-portable-asus-vivobook-15-x1502va-bq524w.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_vivob_5a3b85_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_asus_vivob_5a3b85_2026-05-04_00-18-42_,Ordinateur portable Asus Vivobook 15 (X1502VA-BQ524W),9299,ASUS,laptop,https://www.iris.ma/47331-ordinateur-portable-asus-vivobook-15-x1502va-bq524w.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_vivob_fc784a_2026-05-04_00-18-42_#2026-05-04T00-18-42Z,iris,iris_laptop_ordinateur_portable_asus_vivob_fc784a_2026-05-04_00-18-42_,Ordinateur portable Asus Vivobook 15 (X1502VA-BQ525W),7899,ASUS,laptop,https://www.iris.ma/46924-ordinateur-portable-asus-vivobook-15-x1502va-bq525w.html,2026-05-04 00:18:42.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_vivob_fc784a_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_vivob_fc784a_2026-05-04_00-18-39_,Ordinateur portable Asus Vivobook 15 (X1502VA-BQ525W),7899,ASUS,laptop,https://www.iris.ma/46924-ordinateur-portable-asus-vivobook-15-x1502va-bq525w.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
iris#iris_laptop_ordinateur_portable_asus_vivob_03aebb_2026-05-04_00-18-39_#2026-05-04T00-18-39Z,iris,iris_laptop_ordinateur_portable_asus_vivob_03aebb_2026-05-04_00-18-39_,Ordinateur portable Asus Vivobook 15 (X1504VA-BQ2895W),5759,ASUS,laptop,https://www.iris.ma/46958-ordinateur-portable-asus-vivobook-15-x1504va-bq2895w.html,2026-05-04 00:18:39.000000 UTC,2026-05-04,0,2
