product_id,site,brand,category,name,price,url,scraped_at,category_avg_price,price_deviation,price_rank
"iris#accessoire_tech_onduleur_line_interactive_eato_f72be9#2026-05-02T22-03-32Z",ONDULEUR LINE-INTERACTIVE EATON 5E 1600 USB GEN2 - 900 W...,Eaton,accessoire_tech,iris,2439,https://www.iris.ma/23271-onduleur-line-interactive-eaton-5e-1600-usb-gen2-900-w-1600-va-4-prises-fr-5e1600uf.html,2026-05-02 22:03:32,2439.0,0.0,1
"electroplanet#19817#2026-05-04T05-08-29Z",HP SMART TANK 580 AIO PRINTER 1F3Y2A,HP,imprimante,electroplanet,2599,https://www.electroplanet.ma/p3031793-hp-smart-tank-580-aio-printer-1f3y2a.html,2026-05-04 05:08:29,3644.5,-1045.5,1
"iris#imprimante_epson_ecotank_l6490_imprimante_22c04f#2026-05-02T21-58-24Z",EPSON ECOTANK L6490 IMPRIMANTE MULTIFONCTION À RÉSERVOIRS...,N/A,imprimante,iris,4690,https://www.iris.ma/13989-epson-ecotank-l6490-imprimante-multifonction-a-reservoirs-rechargeables-c11cj88404.html,2026-05-02 21:58:24,3644.5,1045.5,2
"electroplanet#20834#2026-05-04T05-08-27Z",MONTRE GALAXY WATCH FE 40MM SILVER BLUEBND SAMSUN,Samsung,smartwatch,electroplanet,2499,https://www.electroplanet.ma/p3044577-montre-galaxy-watch-fe-40mm-silver-bluebnd-samsun.html,2026-05-04 05:08:27,4811.857142857143,-2312.857142857143,1
"electroplanet#20419#2026-05-04T05-08-27Z",MONTRE GALAXY WATCH7 - SMALL  CREAM SAMSUNG,Samsung,smartwatch,electroplanet,2999,https://www.electroplanet.ma/p3043545-montre-galaxy-watch7-small-40mm-cream-samsung.html,2026-05-04 05:08:27,4811.857142857143,-1812.8571428571431,2
"electroplanet#21280#2026-05-04T05-08-20Z",APPLE WATCH SE,Apple,smartwatch,electroplanet,2999,https://www.electroplanet.ma/pc3052323-apple-watch-se.html,2026-05-04 05:08:20,4811.857142857143,-1812.8571428571431,2
"electroplanet#24430#2026-05-04T05-08-27Z",MONTRE GALAXY WATCH8 40MM GRAPHITE SAMSUNG,Samsung,smartwatch,electroplanet,3249,https://www.electroplanet.ma/p3097069-montre-galaxy-watch8-40mm-graphite-samsung.html,2026-05-04 05:08:27,4811.857142857143,-1562.8571428571431,4
"electroplanet#24428#2026-05-04T05-08-27Z",MONTRE GALAXY WATCH8 CLASSIC 47MM BLACK SAMSUNG,Samsung,smartwatch,electroplanet,4749,https://www.electroplanet.ma/p3097067-montre-galaxy-watch8-classic-47mm-black-samsung.html,2026-05-04 05:08:27,4811.857142857143,-62.85714285714312,5
"electroplanet#20963#2026-05-04T05-08-20Z",APPLE WATCH SERIES 10,Apple,smartwatch,electroplanet,5299,https://www.electroplanet.ma/pc3052314-apple-watch-serie-10.html,2026-05-04 05:08:20,4811.857142857143,487.1428571428569,6
"electroplanet#21277#2026-05-04T05-08-20Z",APPLE WATCH ULTRA 2,Apple,smartwatch,electroplanet,11889,https://www.electroplanet.ma/pc3052307-apple-watch-ultra-2.html,2026-05-04 05:08:20,4811.857142857143,7077.142857142857,7
"jumia#revoox__couteurs_jack_3_5#2026-05-03T22-44-12",REVOOX ÉCOUTEURS JACK 3.5 MM RE-E09,Inconnue,tablet,jumia,53,https://www.jumia.ma/revoox-ecouteurs-jack-3.5-mm-re-e09-67389646.html,2026-05-03 22:44:12,3667.531914893617,-3614.531914893617,1
"jumia#revoox__couteurs_jack_3_5#2026-05-04T00-18-41","REVOOX ÉCOUTEURS JACK 3,5 MM RE-E11",Inconnue,tablet,jumia,54,https://www.jumia.ma/revoox-ecouteurs-jack-35-mm-re-e11-67389698.html,2026-05-04 00:18:41,3667.531914893617,-3613.531914893617,2
"jumia#revoox__couteurs_prise_3_#2026-05-04T00-18-41","REVOOX ÉCOUTEURS PRISE 3,5 MM RE-E06",Inconnue,tablet,jumia,54,https://www.jumia.ma/revoox-ecouteurs-prise-35-mm-re-e06-67389659.html,2026-05-04 00:18:41,3667.531914893617,-3613.531914893617,2
"jumia#revoox__couteurs_jack_3_5#2026-05-04T00-18-42","REVOOX ÉCOUTEURS JACK 3,5 MM RE-E10",Inconnue,tablet,jumia,54,https://www.jumia.ma/revoox-ecouteurs-jack-35-mm-re-e10-67389707.html,2026-05-04 00:18:42,3667.531914893617,-3613.531914893617,2
"jumia#tablette_de_dessin_et__cr#2026-05-04T00-18-41",TABLETTE DE DESSIN ET ÉCRITURE LCD TACTILE POUR L'ENFANT,Inconnue,tablet,jumia,59,https://www.jumia.ma/generic-tablette-de-dessin-et-ecriture-lcd-tactile-pour-lenfant-66165833.html,2026-05-04 00:18:41,3667.531914893617,-3608.531914893617,5
"jumia#tablette_de_dessin_et__cr#2026-05-04T00-18-42","TABLETTE DE DESSIN ET ÉCRITURE LCD POUR L'ENFANT 8,5 POUCES",Inconnue,tablet,jumia,59,https://www.jumia.ma/generic-tablette-de-dessin-et-ecriture-lcd-pour-lenfant-85-pouces-66165439.html,2026-05-04 00:18:42,3667.531914893617,-3608.531914893617,5
"jumia#revoox__couteurs_lightnin#2026-05-04T00-18-42",REVOOX ÉCOUTEURS LIGHTNING RE-L02,Inconnue,tablet,jumia,73,https://www.jumia.ma/revoox-ecouteurs-lightning-re-l02-67389658.html,2026-05-04 00:18:42,3667.531914893617,-3594.531914893617,7
"jumia#revoox__couteurs_type-c_r#2026-05-04T00-18-41",REVOOX ÉCOUTEURS TYPE-C RE-C01,Inconnue,tablet,jumia,75,https://www.jumia.ma/revoox-ecouteurs-type-c-re-c01-67389639.html,2026-05-04 00:18:41,3667.531914893617,-3592.531914893617,8
"jumia#tengoo__couteur_sans_fil_#2026-05-04T00-18-42",TENGOO ÉCOUTEUR SANS FIL BLUETOOTH NOIR,Inconnue,tablet,jumia,79,https://www.jumia.ma/tengoo-ecouteur-sans-fil-bluetooth-noir-67229328.html,2026-05-04 00:18:42,3667.531914893617,-3588.531914893617,9
"jumia#revoox__couteurs_type-c_r#2026-05-02T11-21-20",REVOOX ÉCOUTEURS TYPE-C RE-C02,Inconnue,tablet,jumia,79,https://www.jumia.ma/revoox-ecouteurs-type-c-re-c02-67389653.html,2026-05-02 11:21:20,3667.531914893617,-3588.531914893617,9
"jumia#tengoo__couteur_bluetooth#2026-05-04T00-18-42",TENGOO ÉCOUTEUR BLUETOOTH TW20 SANS FIL EN COULEUR BLANCHE,Inconnue,tablet,jumia,79,https://www.jumia.ma/tengoo-ecouteur-bluetooth-tw20-sans-fil-en-couleur-blanche-67229329.html,2026-05-04 00:18:42,3667.531914893617,-3588.531914893617,9
"jumia#magic_pad-_ardoise_magiqu#2026-05-04T00-18-42","MAGIC PAD- ARDOISE MAGIQUE LCD 10""",Inconnue,tablet,jumia,79,https://www.jumia.ma/generic-magic-pad-ardoise-magique-lcd-10-66165831.html,2026-05-04 00:18:42,3667.531914893617,-3588.531914893617,9
"jumia#earpods____couteurs_filai#2026-05-04T00-18-42",EARPODS – ÉCOUTEURS FILAIRES USB-C & LIGHTNING AVEC MICRO ET TÉLÉCOMMANDE,Inconnue,tablet,jumia,89,https://www.jumia.ma/generic-earpods-ecouteurs-filaires-usb-c-lightning-avec-micro-et-telecommande-67845117.html,2026-05-04 00:18:42,3667.531914893617,-3578.531914893617,13
"electroplanet#10606#2026-05-04T05-08-27Z",SLIM COVER TAB S5E EF-IT720CBEGWW NOIR SAMSUNG,Samsung,tablet,electroplanet,99,https://www.electroplanet.ma/p2487628-samsung-ef-it720cbegww.html,2026-05-04 05:08:27,3667.531914893617,-3568.531914893617,14
"jumia#casque_p9_bluetooth_rouge#2026-05-04T00-18-40",CASQUE P9 BLUETOOTH ROUGE,Inconnue,tablet,jumia,110,https://www.jumia.ma/generic-casque-p9-bluetooth-rouge-65896150.html,2026-05-04 00:18:40,3667.531914893617,-3557.531914893617,15
"jumia#casque_sans_fil#2026-05-04T00-18-42",CASQUE SANS FIL,Inconnue,tablet,jumia,119,https://www.jumia.ma/generic-casque-sans-fil-67760987.html,2026-05-04 00:18:42,3667.531914893617,-3548.531914893617,16
"jumia#nia_casque_d__coute_sans_#2026-05-04T00-18-41",NIA CASQUE D'ÉCOUTE SANS FIL PLIABLE WH 900,Inconnue,tablet,jumia,129,https://www.jumia.ma/generic-nia-casque-decoute-sans-fil-pliable-wh-900-67760990.html,2026-05-04 00:18:41,3667.531914893617,-3538.531914893617,17
"jumia#tablette___dessin_de_perl#2026-05-04T00-18-42","TABLETTE À DESSIN DE PERLES MAGNÉTIQUES COLORÉES AVEC STYLO & CARTES, JOUET ÉDUCATIF",Inconnue,tablet,jumia,139,https://www.jumia.ma/generic-tablette-a-dessin-de-perles-magnetiques-colorees-avec-stylo-cartes-jouet-educatif-66162157.html,2026-05-04 00:18:42,3667.531914893617,-3528.531914893617,18
"jumia#borofone_support_de_table#2026-05-04T00-18-40","BOROFONE SUPPORT DE TABLETTE ET SMARTPHONE BH24 BRIGHT SHELL – BRAS FLEXIBLE DE 70 CM, ROTATION 360°, FIXATION UNIVERSELLE",Inconnue,tablet,jumia,148,https://www.jumia.ma/support-de-tablette-et-smartphone-bh24-bright-shell-bras-flexible-de-70-cm-rotation-360-fixation-universelle-borofone-mpg1519059.html,2026-05-04 00:18:40,3667.531914893617,-3519.531914893617,19
"jumia#deep_bass_casque_sans_fil#2026-05-03T23-12-41","DEEP BASS CASQUE SANS FIL PLIABLES LUMINEUX RGB R19 TSUPPOR TF CARD-FM-AUDIO INPUT, RÉDUCTION DU BRUIT, BLUETOOTH 5.3 HEADSETS WIRELESS HEADPHONES  STANDBY TIME 240H MUSIC TIME 11H BATTERY CAPACITE 400MAH R19 GRIS",Inconnue,tablet,jumia,149,https://www.jumia.ma/deep-bass-casque-sans-fil-pliables-lumineux-rgb-r19-tsuppor-tf-card-fm-audio-input-reduction-du-bruit-bluetooth-5.3-headsets-wireless-headphones-standby-time-240h-music-time-11h-battery-capacite-400mah-r19-gris-67167719.html,2026-05-03 23:12:41,3667.531914893617,-3518.531914893617,20
"jumia#realfit_f2_pro__couteurs_#2026-05-04T00-18-41","REALFIT F2 PRO ÉCOUTEURS SANS FIL BLUETOOTH 5.1 AVEC ANC, GAMING, TACTILES",Inconnue,tablet,jumia,149,https://www.jumia.ma/realfit-f2-pro-ecouteurs-sans-fil-bluetooth-5.1-avec-anc-gaming-tactiles-67385199.html,2026-05-04 00:18:41,3667.531914893617,-3518.531914893617,20
"jumia#support_de_bureau_univers#2026-05-04T00-18-41",SUPPORT DE BUREAU UNIVERSEL À DISQUE ROTATIF EN ALLIAGE D'ALUMINIUM D2,Inconnue,tablet,jumia,149,https://www.jumia.ma/generic-support-de-bureau-universel-a-disque-rotatif-en-alliage-daluminium-d2-67105279.html,2026-05-04 00:18:41,3667.531914893617,-3518.531914893617,20
"jumia#lenovo__couteurs_lp40_pro#2026-05-04T00-18-42","LENOVO ÉCOUTEURS LP40 PRO BLUETOOTH 5.1 SANS FIL, TACTILE",Inconnue,tablet,jumia,149,https://www.jumia.ma/lenovo-ecouteurs-lp40-pro-bluetooth-5.1-sans-fil-tactile-65369825.html,2026-05-04 00:18:42,3667.531914893617,-3518.531914893617,20
"jumia#lenovo__couteurs_lp40_pro#2026-05-04T00-18-41","LENOVO ÉCOUTEURS LP40 PRO BLUETOOTH 5.1 SANS FIL, TACTILE NOIR",Inconnue,tablet,jumia,149,https://www.jumia.ma/lenovo-ecouteurs-lp40-pro-bluetooth-5.1-sans-fil-tactile-noir-65369827.html,2026-05-04 00:18:41,3667.531914893617,-3518.531914893617,20
"jumia#deep_bass_casque_sans_fil#2026-05-04T00-18-42","DEEP BASS CASQUE SANS FIL PLIABLES LUMINEUX RGB TSUPPOR TF CARD-FM-AUDIO INPUT, RÉDUCTION DU BRUIT, BLUETOOTH 5.3 HEADSETS WIRELESS HEADPHONES  STANDBY TIME 240H MUSIC TIME 11H BATTERY CAPACITE 400MAH R19 BLEU",Inconnue,tablet,jumia,149,https://www.jumia.ma/deep-bass-casque-sans-fil-pliables-lumineux-rgb-tsuppor-tf-card-fm-audio-input-reduction-du-bruit-bluetooth-5.3-headsets-wireless-headphones-standby-time-240h-music-time-11h-battery-capacite-400mah-r19-bleu-67167716.html,2026-05-04 00:18:42,3667.531914893617,-3518.531914893617,20
"jumia#deep_bass_casque_sans_fil#2026-05-04T00-18-41","DEEP BASS CASQUE SANS FIL PLIABLES LUMINEUX RGB TSUPPOR TF CARD-FM-AUDIO INPUT, RÉDUCTION DU BRUIT, BLUETOOTH 5.3 HEADSETS WIRELESS HEADPHONES  STANDBY TIME 240H MUSIC TIME 11H BATTERY CAPACITE 400MAH R19 NOIR",Inconnue,tablet,jumia,149,https://www.jumia.ma/deep-bass-casque-sans-fil-pliables-lumineux-rgb-tsuppor-tf-card-fm-audio-input-reduction-du-bruit-bluetooth-5.3-headsets-wireless-headphones-standby-time-240h-music-time-11h-battery-capacite-400mah-r19-noir-67167713.html,2026-05-04 00:18:41,3667.531914893617,-3518.531914893617,20
"jumia#deep_bass_ecouteurs_casqu#2026-05-04T00-18-41",DEEP BASS ECOUTEURS CASQUE BLUETOOTH V5.3 ORIGINAL + SANS FIL TSUPPOR TF CARD-FM-AUDIO INPUT LITHIUM BATTERY 200MAH  R20 NOIR,Inconnue,tablet,jumia,157,https://www.jumia.ma/deep-bass-ecouteurs-casque-bluetooth-v5.3-original-sans-fil-tsuppor-tf-card-fm-audio-input-lithium-battery-200mah-r20-noir-67120213.html,2026-05-04 00:18:41,3667.531914893617,-3510.531914893617,27
"jumia#deep_bass_casque_sans_fil#2026-05-04T00-18-36","DEEP BASS CASQUE SANS FIL PLIABLES LUMINEUX RGB R19 TSUPPOR TF CARD-FM-AUDIO INPUT, RÉDUCTION DU BRUIT, BLUETOOTH 5.3 HEADSETS WIRELESS HEADPHONES  STANDBY TIME 240H MUSIC TIME 11H BATTERY CAPACITE 400MAH R19 BLANC",Inconnue,tablet,jumia,169,https://www.jumia.ma/deep-bass-casque-sans-fil-pliables-lumineux-rgb-r19-tsuppor-tf-card-fm-audio-input-reduction-du-bruit-bluetooth-5.3-headsets-wireless-headphones-standby-time-240h-music-time-11h-battery-capacite-400mah-r19-blanc-67167727.html,2026-05-04 00:18:36,3667.531914893617,-3498.531914893617,28
"jumia#revoox__couteurs_bluetoot#2026-05-04T00-18-41",REVOOX ÉCOUTEURS BLUETOOTH WAVE,Inconnue,tablet,jumia,169,https://www.jumia.ma/revoox-ecouteurs-bluetooth-wave-66971023.html,2026-05-04 00:18:41,3667.531914893617,-3498.531914893617,28
"jumia#revoox_casque_horizon_rhd#2026-05-04T00-18-42",REVOOX CASQUE HORIZON RHD-02,Inconnue,tablet,jumia,170,https://www.jumia.ma/revoox-casque-horizon-rhd-02-67389640.html,2026-05-04 00:18:42,3667.531914893617,-3497.531914893617,30
"jumia#monster_ecouteurs_casque_#2026-05-04T00-18-23","MONSTER ECOUTEURS CASQUE À OREILLES OUVERTES AC210, ÉCOUTEURS BLUETOOTH 5.4, SON STÉRÉO, CASQUE SANS FIL, 30 HEURES DE LECTURE",Inconnue,tablet,jumia,177,https://www.jumia.ma/monster-ecouteurs-casque-a-oreilles-ouvertes-ac210-ecouteurs-bluetooth-5.4-son-stereo-casque-sans-fil-30-heures-de-lecture-67271042.html,2026-05-04 00:18:23,3667.531914893617,-3490.531914893617,31
"jumia#monster__couteurs_d_ext_r#2026-05-04T00-18-23",MONSTER ÉCOUTEURS D'EXTÉRIEUR OPEN FREE AC100 OPEN EAR ENC À CONDUCTION OSSEUSE INTELLIGENTE,Inconnue,tablet,jumia,177,https://www.jumia.ma/monster-ecouteurs-dexterieur-open-free-ac100-open-ear-enc-a-conduction-osseuse-intelligente-67267421.html,2026-05-04 00:18:23,3667.531914893617,-3490.531914893617,31
"jumia#power_bank_magsafe_10000_#2026-05-04T00-18-23","POWER BANK MAGSAFE 10000 MAH 22.5W, PD20W, USB, TYPE C, CHARGEUR MAGNÉTIQUE SANS FIL QI À CHARGE RAPIDE",Inconnue,tablet,jumia,177,https://www.jumia.ma/generic-power-bank-magsafe-10000-mah-22.5w-pd20w-usb-type-c-chargeur-magnetique-sans-fil-qi-a-charge-rapide-67654076.html,2026-05-04 00:18:23,3667.531914893617,-3490.531914893617,31
"jumia#iron__couteurs_bluetooth_#2026-05-02T17-18-42",IRON ÉCOUTEURS BLUETOOTH SANS FIL TWS,Inconnue,tablet,jumia,179,https://www.jumia.ma/iron-ecouteurs-bluetooth-sans-fil-tws-66285065.html,2026-05-02 17:18:42,3667.531914893617,-3488.531914893617,34
"jumia#ardoise_magic_lcd#2026-05-04T00-18-41",ARDOISE MAGIC LCD,Inconnue,tablet,jumia,189,https://www.jumia.ma/generic-ardoise-magic-lcd-67361281.html,2026-05-04 00:18:41,3667.531914893617,-3478.531914893617,35
"jumia#dinex__couteurs_bluetooth#2026-05-04T00-18-40","DINEX ÉCOUTEURS BLUETOOTH CASQUES SANS FIL BLUETOOTH 5.3 ÉCOUTEURS SANS FIL HIFI 9D STÉRÉO, SPORT RÉDUCTION DU BRUIT CASQUE AVEC MICRO CONTRÔLE TACTILE TWS ÉCOUTEURS D'ORIGINE GOLD",Inconnue,tablet,jumia,199,https://www.jumia.ma/dinex-ecouteurs-bluetooth-casques-sans-fil-bluetooth-5.3-ecouteurs-sans-fil-hifi-9d-stereo-sport-reduction-du-bruit-casque-avec-micro-controle-tactile-tws-ecouteurs-dorigine-gold-67110707.html,2026-05-04 00:18:40,3667.531914893617,-3468.531914893617,36
"jumia#casque_bluetooth_haute_qu#2026-05-04T00-18-42",CASQUE BLUETOOTH HAUTE QUALITÉ ORIGINAL QUALITÉ,Inconnue,tablet,jumia,199,https://www.jumia.ma/generic-casque-bluetooth-haute-qualite-original-qualite-67790595.html,2026-05-04 00:18:42,3667.531914893617,-3468.531914893617,36
"jumia#dinex__couteurs_bluetooth#2026-05-04T00-18-41","DINEX ÉCOUTEURS BLUETOOTH CASQUES SANS FIL BLUETOOTH 5.3 ÉCOUTEURS SANS FIL HIFI 9D STÉRÉO, SPORT RÉDUCTION DU BRUIT CASQUE AVEC MICRO CONTRÔLE TACTILE TWS ÉCOUTEURS D'ORIGINE BLANC",Inconnue,tablet,jumia,199,https://www.jumia.ma/dinex-ecouteurs-bluetooth-casques-sans-fil-bluetooth-5.3-ecouteurs-sans-fil-hifi-9d-stereo-sport-reduction-du-bruit-casque-avec-micro-controle-tactile-tws-ecouteurs-dorigine-blanc-67110730.html,2026-05-04 00:18:41,3667.531914893617,-3468.531914893617,36
"jumia#oraimo_spacebuds_neo_#2026-05-04T00-18-42",ORAIMO SPACEBUDS NEO+,Inconnue,tablet,jumia,228,https://www.jumia.ma/oraimo-spacebuds-neo-67802518.html,2026-05-04 00:18:42,3667.531914893617,-3439.531914893617,39
"jumia#monster_ecouteurs_casque_#2026-05-04T00-18-36","MONSTER ECOUTEURS CASQUE À OREILLES OUVERTES AC210, ÉCOUTEURS BLUETOOTH 5.4, SON STÉRÉO, CASQUE SANS FIL, 30 HEURES DE LECTURE, CHARGEMENT DE TYPE C, APPELS CLAIRS HD, CONTRÔLE TACTILE, ÉCOUTEURS OUVERTS AC210 NOIR",Inconnue,tablet,jumia,231,https://www.jumia.ma/monster-ecouteurs-casque-a-oreilles-ouvertes-ac210-ecouteurs-bluetooth-5.4-son-stereo-casque-sans-fil-30-heures-de-lecture-chargement-de-type-c-appels-clairs-hd-controle-tactile-ecouteurs-ouverts-ac210-noir-67232567.html,2026-05-04 00:18:36,3667.531914893617,-3436.531914893617,40
"jumia#tic-tac-toe_jeu___console#2026-05-04T00-18-42",TIC-TAC-TOE JEU – CONSOLE PORTABLE INTERACTIF AVEC MODES MÉMOIRE & RÉFLEXES,Inconnue,tablet,jumia,233,https://www.jumia.ma/tic-tac-toe-jeu-console-portable-interactif-avec-modes-memoire-reflexes-generic-mpg1566722.html,2026-05-04 00:18:42,3667.531914893617,-3434.531914893617,41
"jumia#revoox_casque_revobeat_rh#2026-05-04T00-18-41",REVOOX CASQUE REVOBEAT RHD-01,Inconnue,tablet,jumia,240,https://www.jumia.ma/revoox-casque-revobeat-rhd-01-67389664.html,2026-05-04 00:18:41,3667.531914893617,-3427.531914893617,42
"jumia#monster_ecouteurs_open_ea#2026-05-04T00-18-36","MONSTER ECOUTEURS OPEN EAR AC360 ÉCOUTEURS ROTATIFS BLUETOOTH SANS FIL, AVEC CORDON, BLUETOOTH 5.4 AMÉLIORÉ, CONTRÔLE TACTILE, BATTERIE LONGUE DURÉE DE VIE DE 24 HEURES, ÉTANCHÉITÉ IPX5, TENUE LONGUE DURÉE AC360 BLANC",Inconnue,tablet,jumia,249,https://www.jumia.ma/monster-ecouteurs-open-ear-ac360-ecouteurs-rotatifs-bluetooth-sans-fil-avec-cordon-bluetooth-5.4-ameliore-controle-tactile-batterie-longue-duree-de-vie-de-24-heures-etancheite-ipx5-tenue-longue-duree-ac360-blanc-67232666.html,2026-05-04 00:18:36,3667.531914893617,-3418.531914893617,43
"jumia#monster_ecouteurs_open_ea#2026-05-02T11-21-17","MONSTER ECOUTEURS OPEN EAR AC360 ÉCOUTEURS ROTATIFS BLUETOOTH SANS FIL, AVEC CORDON, BLUETOOTH 5.4 AMÉLIORÉ, CONTRÔLE TACTILE, BATTERIE LONGUE DURÉE DE VIE DE 24 HEURES, ÉTANCHÉITÉ IPX5, TENUE LONGUE DURÉE AC360 NOIR",Inconnue,tablet,jumia,249,https://www.jumia.ma/monster-ecouteurs-open-ear-ac360-ecouteurs-rotatifs-bluetooth-sans-fil-avec-cordon-bluetooth-5.4-ameliore-controle-tactile-batterie-longue-duree-de-vie-de-24-heures-etancheite-ipx5-tenue-longue-duree-ac360-noir-67231210.html,2026-05-02 11:21:17,3667.531914893617,-3418.531914893617,43
"jumia#monster_ecouteurs_sans_fi#2026-05-04T00-18-41","MONSTER ECOUTEURS SANS FIL À OREILLES OUVERTES OPEN FREE AC100 CASQUE SANS FIL BLUETOOTH 5.3 AVEC CROCHETS D'OREILLE, SON STÉRÉO IMMERSIF PAR DOUBLE GRAND PILOTE, CONVERSATION CLAIRE, 30 HEURES DE LECTURE, ÉCOUTEURS OUVERTS ÉTANCHES IPX5 AC100 NOIR",Inconnue,tablet,jumia,249,https://www.jumia.ma/monster-ecouteurs-sans-fil-a-oreilles-ouvertes-open-free-ac100-casque-sans-fil-bluetooth-5.3-avec-crochets-doreille-son-stereo-immersif-par-double-grand-pilote-conversation-claire-30-heures-de-lecture-ecouteurs-ouverts-etanches-ipx5-ac100-noir-67232740.html,2026-05-04 00:18:41,3667.531914893617,-3418.531914893617,43
"jumia#monster_ecouteurs_sans_fi#2026-05-04T00-18-40","MONSTER ECOUTEURS SANS FIL À OREILLES OUVERTES AC311 BLUETOOTH 5.4, JUSQU'À 30 HEURES DE LECTURE AVEC SON STÉRÉO, CONTRÔLE TACTILE ET ÉCOUTEURS OUVERTS ÉTANCHES IPX5 AC311 NOIR",Inconnue,tablet,jumia,249,https://www.jumia.ma/monster-ecouteurs-sans-fil-a-oreilles-ouvertes-ac311-bluetooth-5.4-jusqua-30-heures-de-lecture-avec-son-stereo-controle-tactile-et-ecouteurs-ouverts-etanches-ipx5-ac311-noir-67232731.html,2026-05-04 00:18:40,3667.531914893617,-3418.531914893617,43
"jumia#monster_ecouteurs_sans_fi#2026-05-03T23-12-13","MONSTER ECOUTEURS SANS FIL À OREILLES OUVERTES AC311 BLUETOOTH 5.4, JUSQU'À 30 HEURES DE LECTURE AVEC SON STÉRÉO, CONTRÔLE TACTILE ET ÉCOUTEURS OUVERTS ÉTANCHES IPX5 AC311 BLANC",Inconnue,tablet,jumia,249,https://www.jumia.ma/monster-ecouteurs-sans-fil-a-oreilles-ouvertes-ac311-bluetooth-5.4-jusqua-30-heures-de-lecture-avec-son-stereo-controle-tactile-et-ecouteurs-ouverts-etanches-ipx5-ac311-blanc-67232720.html,2026-05-03 23:12:13,3667.531914893617,-3418.531914893617,43
"jumia#monster_ecouteur_casque_o#2026-05-04T00-18-40","MONSTER ECOUTEUR CASQUE OUVERT AC317, CASQUE SANS FIL BLUETOOTH 5.4 AVEC SON STÉRÉO, LECTURE 24 HEURES, APPELS CRISTALLINS, CONTRÔLE TACTILE, CHARGE DE TYPE C, ÉCOUTEURS SANS FIL À OREILLES OUVERTES RÉSISTANT AC317 BLANC",Inconnue,tablet,jumia,249,https://www.jumia.ma/monster-ecouteur-casque-ouvert-ac317-casque-sans-fil-bluetooth-5.4-avec-son-stereo-lecture-24-heures-appels-cristallins-controle-tactile-charge-de-type-c-ecouteurs-sans-fil-a-oreilles-ouvertes-resistant-ac317-blanc-67232721.html,2026-05-04 00:18:40,3667.531914893617,-3418.531914893617,43
"jumia#recson_casque_sans_fil_ne#2026-05-04T00-18-41",RECSON CASQUE SANS FIL NE-04 – PERFORMANCE ET CONFORT PREMIUM,Inconnue,tablet,jumia,259,https://www.jumia.ma/recson-casque-sans-fil-ne-04-performance-et-confort-premium-67185893.html,2026-05-04 00:18:41,3667.531914893617,-3408.531914893617,49
"jumia#monster_casque_ouvert_ac3#2026-05-04T00-18-36","MONSTER CASQUE OUVERT AC317, CASQUE SANS FIL BLUETOOTH 5.4 AVEC SON STÉRÉO, LECTURE 24 HEURES, APPELS CRISTALLINS, CONTRÔLE TACTILE, CHARGE DE TYPE C, ÉCOUTEURS SANS FIL À OREILLES OUVERTES RÉSISTANT",Inconnue,tablet,jumia,278,https://www.jumia.ma/monster-casque-ouvert-ac317-casque-sans-fil-bluetooth-5.4-avec-son-stereo-lecture-24-heures-appels-cristallins-controle-tactile-charge-de-type-c-ecouteurs-sans-fil-a-oreilles-ouvertes-resistant-67231143.html,2026-05-04 00:18:36,3667.531914893617,-3389.531914893617,50
"jumia#power_bank_20000mah_avec_#2026-05-04T00-18-40",POWER BANK 20000MAH AVEC ÉCRAN LED ET LAMPE TORCHE – CHARGE RAPIDE 22.5W – 4 CÂBLES INTÉGRÉS – BATTERIE EXTERNE PORTABLE,Inconnue,tablet,jumia,279,https://www.jumia.ma/generic-power-bank-20000mah-avec-ecran-led-et-lampe-torche-charge-rapide-22.5w-4-cables-integres-batterie-externe-portable-67521420.html,2026-05-04 00:18:40,3667.531914893617,-3388.531914893617,51
"jumia#stg_telecom_t_l_com_c10__#2026-05-04T00-18-41",STG TELECOM TÉLÉCOM C10 – 1 GO RAM – 8 GO ROM – 2 MP – 1400 MAH – NOIR,Inconnue,tablet,jumia,349,https://www.jumia.ma/stg-telecom-telecom-c10-1-go-ram-8-go-rom-2-mp-1400-mah-noir-65657938.html,2026-05-04 00:18:41,3667.531914893617,-3318.531914893617,52
"jumia#power_bank_45000mah___fas#2026-05-04T00-18-42","POWER BANK 45000MAH , FAST CHARGE 22.5W PD 20W USB-C QC 3.0",Inconnue,tablet,jumia,375,https://www.jumia.ma/generic-power-bank-45000mah-fast-charge-22.5w-pd-20w-usb-c-qc-3.0-65777302.html,2026-05-04 00:18:42,3667.531914893617,-3292.531914893617,53
"jumia#magic_pad_-_ardoise_magiq#2026-05-04T00-18-42","MAGIC PAD - ARDOISE MAGIQUE LCD 12""",Inconnue,tablet,jumia,420,https://www.jumia.ma/generic-magic-pad-ardoise-magique-lcd-12-67838023.html,2026-05-04 00:18:42,3667.531914893617,-3247.531914893617,54
"jumia#samsung_galaxy_buds_white#2026-05-04T00-18-36",SAMSUNG GALAXY BUDS WHITE CORE,Inconnue,tablet,jumia,455,https://www.jumia.ma/samsung-galaxy-buds-white-core-67312563.html,2026-05-04 00:18:36,3667.531914893617,-3212.531914893617,55
